source_taxon_name	source_taxon_external_id	source_taxon_path	interaction_type	target_taxon_name	target_taxon_external_id	target_taxon_path	latitude	longitude	study	study_title	_query_role	_query_name	_query_input_taxon
Plasmodium knowlesi	WD:Q241594	Biota | Eukaryota | Chromalveolata | Alveolata | Apicomplexa | Aconoidasida | Haemospororida | Plasmodiidae | Plasmodium | Plasmodium knowlesi	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Plasmodium cynomolgi	WD:Q12505741	Biota | Eukaryota | Chromalveolata | Alveolata | Apicomplexa | Aconoidasida | Haemospororida | Plasmodiidae | Plasmodium | Plasmodium cynomolgi	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Brugia malayi	IRMNG:11476071	Animalia | Nematoda | Chromadorea | Spirurida | Filariidae | Brugia | Brugia malayi	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Treponema pallidum	COL:7CPFH	Biota | Bacteria | Negibacteria | Spirochaetae | Spirochaetes | Spirochaetales | Spirochaetaceae | Treponema | Treponema pallidum	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Enterobius macaci	COL:9B28T	Biota | Animalia | Nematoda | Chromadorea | Chromadoria | Rhabditida | Spirurina | Oxyuridomorpha | Oxyuroidea | Oxyuridae | Oxyurinae | Enterobius | Enterobius (Enterobius) | Enterobius macaci	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Subulura	IRMNG:1423805	Animalia | Nematoda | Chromadorea | Spirurida | Subuluridae | Subulura	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Enterobius shriveri	COL:9B28V	Biota | Animalia | Nematoda | Chromadorea | Chromadoria | Rhabditida | Spirurina | Oxyuridomorpha | Oxyuroidea | Oxyuridae | Oxyurinae | Enterobius | Enterobius (Enterobius) | Enterobius shriveri	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Trichuris	COL:8TMZG	Biota | Animalia | Nematoda | Enoplea | Dorylaimia | Trichinellida | Trichinellina | Trichinelloidea | Trichuridae | Trichuris	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Bertiella	COL:39SY	Biota | Fungi | Ascomycota | Dothideomycetes | Pleosporales | Massarinaceae | Bertiella	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Gongylonema	IRMNG:1281626	Animalia | Nematoda | Chromadorea | Spirurida | Gongylonematidae | Gongylonema	parasiteOf	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
human immunodeficiency virus 1	NCBI:3436564		hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
simian foamy virus	NCBI:3436513		hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
simian-human immunodeficiency virus	NCBI:3491033		hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
primate t-lymphotropic virus 1	NCBI:3665273		hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
primate t-lymphotropic virus 3	NCBI:3665276		hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
Mamastrovirus PREDICT MAstV-83	no:match	Astroviridae | Mamastrovirus | Mamastrovirus PREDICT MAstV-83	hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
erythroparvovirus primate4	NCBI:3052192	quintoviricetes | piccovirales | parvoviridae | erythroparvovirus	hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
predict_mastv-83	no:match	stellavirales | astroviridae | mamastrovirus	hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
macaque foamy virus	no:match	ortervirales | retroviridae | spumavirus	hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
predict_hv-52	no:match	herpesvirales | herpesviridae	hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
predict_hv-54	no:match	herpesvirales | herpesviridae	hasHost	Macaca nemestrina	COL:3WWNT	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Primates | Haplorrhini | Simiiformes | Cercopithecoidea | Cercopithecidae | Cercopithecinae | Papionini | Macaca | Macaca nemestrina			null		target	Macaca nemestrina	Macaca nemestrina
